Quarter,Country,Ship,Gear,SweepLngt,HaulNo,Year,TotalNo,Sci_name,Month,Day,DayNight,ShootLat,ShootLong,Depth,HaulVal,DataType,GRIDID
1,FRA,THA2  ,GOV   ,50,80,2010,104,Melanogrammus aeglefinus,2,10,D ,56.2529,1.5027,85,V   ,C ,454
1,SCO,SCO3  ,GOV   ,60,52,2010,434,Melanogrammus aeglefinus,2,15,D ,58.9043,-0.6612,141,V   ,C ,619
1,SCO,SCO3  ,GOV   ,60,53,2010,4478,Melanogrammus aeglefinus,2,15,D ,58.7522,-1.6195,108,V   ,C ,617
1,SCO,SCO3  ,GOV   ,60,19,2010,1876,Melanogrammus aeglefinus,2,3,D ,58.655,1.1465,118,V   ,C ,623
1,SCO,SCO3  ,GOV   ,60,21,2010,7634,Melanogrammus aeglefinus,2,4,D ,58.4305,-0.8078,108,V   ,C ,585
1,SCO,SCO3  ,GOV   ,60,22,2010,12414,Melanogrammus aeglefinus,2,4,D ,58.1078,-1.1415,110,V   ,C ,584
1,SCO,SCO3  ,GOV   ,60,20,2010,882,Melanogrammus aeglefinus,2,3,D ,58.7957,0.827,131,V   ,C ,622
1,FRA,THA2  ,GOV   ,50,81,2010,76,Melanogrammus aeglefinus,2,10,D ,55.8302,1.2207,80,V   ,C ,419
1,FRA,THA2  ,GOV   ,50,82,2010,541,Melanogrammus aeglefinus,2,10,D ,55.8153,0.5048,85,V   ,C ,418
1,FRA,THA2  ,GOV   ,50,83,2010,388,Melanogrammus aeglefinus,2,10,D ,56.1276,0.4899,90,V   ,C ,451
1,SCO,SCO3  ,GOV   ,60,31,2010,6,Melanogrammus aeglefinus,2,9,D ,58.6138,-3.8153,59,V   ,C ,613
1,SCO,SCO3  ,GOV   ,60,32,2010,72,Melanogrammus aeglefinus,2,9,D ,58.8482,-3.7903,104,V   ,C ,613
1,SCO,SCO3  ,GOV   ,60,33,2010,96,Melanogrammus aeglefinus,2,9,D ,59.2393,-3.4943,104,V   ,C ,648
1,SCO,SCO3  ,GOV   ,60,34,2010,164,Melanogrammus aeglefinus,2,9,D ,59.4243,-3.9278,146,V   ,C ,647
1,FRA,THA2  ,GOV   ,50,85,2010,68,Melanogrammus aeglefinus,2,11,D ,55.8747,-0.6895,82,V   ,C ,415
1,SCO,SCO3  ,GOV   ,60,7,2010,1134,Melanogrammus aeglefinus,1,30,D ,56.7703,-0.2955,81,V   ,C ,484
1,SCO,SCO3  ,GOV   ,60,1,2010,2782,Melanogrammus aeglefinus,1,27,D ,57.0563,-1.8268,105,V   ,C ,515
1,SCO,SCO3  ,GOV   ,60,44,2010,4,Melanogrammus aeglefinus,2,12,D ,60.902,-1.3815,126,V   ,C ,754
1,SCO,SCO3  ,GOV   ,60,18,2010,654,Melanogrammus aeglefinus,2,3,D ,58.4137,1.0245,133,V   ,C ,589
1,SCO,SCO3  ,GOV   ,60,46,2010,2,Melanogrammus aeglefinus,2,13,D ,61.1102,-0.6813,140,V   ,C ,789
1,SCO,SCO3  ,GOV   ,60,47,2010,40,Melanogrammus aeglefinus,2,13,D ,60.7843,-0.6198,119,V   ,C ,755
1,SCO,SCO3  ,GOV   ,60,48,2010,442,Melanogrammus aeglefinus,2,14,D ,60.1282,-0.3022,150,V   ,C ,722
1,SCO,SCO3  ,GOV   ,60,45,2010,16,Melanogrammus aeglefinus,2,13,D ,61.0247,-1.2438,141,V   ,C ,788
1,NOR,58G2  ,GOV   ,110,32,2010,1768,Melanogrammus aeglefinus,2,16,D ,58.0867,3.8017,92,V   ,C ,594
1,NOR,58G2  ,GOV   ,110,35,2010,504,Melanogrammus aeglefinus,2,17,D ,58.0617,4.7383,121,V   ,C ,596
1,NOR,58G2  ,GOV   ,60,39,2010,3.87,Melanogrammus aeglefinus,2,22,D ,56.8833,6.3033,49,V   ,C ,497
1,SCO,SCO3  ,GOV   ,60,8,2010,880,Melanogrammus aeglefinus,1,30,D ,56.7995,0.396,84,V   ,C ,485
1,SCO,SCO3  ,GOV   ,60,9,2010,142,Melanogrammus aeglefinus,1,30,D ,56.5613,1.1585,89,V   ,C ,487
1,GFR,WAH3  ,GOV   ,100,65,2010,7652,Melanogrammus aeglefinus,2,13,D ,58.1027,-0.6555,110,V   ,C ,585
1,GFR,WAH3  ,GOV   ,100,66,2010,5934,Melanogrammus aeglefinus,2,13,D ,58.324,-1.3463,88,V   ,C ,584
1,GFR,WAH3  ,GOV   ,100,67,2010,17962,Melanogrammus aeglefinus,2,14,D ,58.9628,-1.8365,94,V   ,C ,617
1,SCO,SCO3  ,GOV   ,60,11,2010,4,Melanogrammus aeglefinus,1,31,D ,56.7647,2.5618,72,V   ,C ,490
1,GFR,WAH3  ,GOV   ,100,56,2010,3420,Melanogrammus aeglefinus,2,11,D ,59.0563,-2.176,86,V   ,C ,650
1,GFR,WAH3  ,GOV   ,100,57,2010,3404,Melanogrammus aeglefinus,2,11,D ,59.5807,-1.2497,109,V   ,C ,686
1,GFR,WAH3  ,GOV   ,50,71,2010,1170,Melanogrammus aeglefinus,2,15,D ,57.9187,-3.2657,62,V   ,C ,546
1,GFR,WAH3  ,GOV   ,100,64,2010,4396,Melanogrammus aeglefinus,2,13,D ,57.92,-0.8103,103,V   ,C ,551
1,GFR,WAH3  ,GOV   ,50,72,2010,2526,Melanogrammus aeglefinus,2,15,D ,57.833,-2.5302,90,V   ,C ,547
1,GFR,WAH3  ,GOV   ,50,73,2010,4,Melanogrammus aeglefinus,2,16,D ,57.2513,3.3905,64,V   ,C ,525
1,GFR,WAH3  ,GOV   ,100,38,2010,112,Melanogrammus aeglefinus,2,3,D ,60.1818,3.0885,128,V   ,C ,729
1,GFR,WAH3  ,GOV   ,100,39,2010,510,Melanogrammus aeglefinus,2,3,D ,60.2553,2.598,105,V   ,C ,728
1,GFR,WAH3  ,GOV   ,100,37,2010,8,Melanogrammus aeglefinus,2,3,D ,59.708,3.195,157,V   ,C ,695
1,SCO,SCO3  ,GOV   ,60,13,2010,278,Melanogrammus aeglefinus,2,1,D ,57.3293,2.674,79,V   ,C ,524
1,SCO,SCO3  ,GOV   ,60,12,2010,58,Melanogrammus aeglefinus,2,1,D ,57.668,2.1422,86,V   ,C ,557
1,GFR,WAH3  ,GOV   ,50,69,2010,3058,Melanogrammus aeglefinus,2,14,D ,58.356,-2.566,58,V   ,C ,581
1,GFR,WAH3  ,GOV   ,50,70,2010,1968,Melanogrammus aeglefinus,2,14,D ,58.187,-3.1597,69,V   ,C ,580
1,GFR,WAH3  ,GOV   ,100,49,2010,14,Melanogrammus aeglefinus,2,9,D ,60.6792,0.8945,154,V   ,C ,758
1,GFR,WAH3  ,GOV   ,100,50,2010,252,Melanogrammus aeglefinus,2,9,D ,60.2655,1.4153,123,V   ,C ,725
1,GFR,WAH3  ,GOV   ,100,51,2010,1594,Melanogrammus aeglefinus,2,9,D ,59.7843,1.3798,113,V   ,C ,691
1,NOR,58G2  ,GOV   ,110,14,2010,572.9,Melanogrammus aeglefinus,2,8,D ,60.0317,1.0933,128,V   ,C ,725
1,GFR,WAH3  ,GOV   ,100,40,2010,6,Melanogrammus aeglefinus,2,6,D ,61.0965,2.3958,171,V   ,C ,795
1,NOR,58G2  ,GOV   ,110,12,2010,172,Melanogrammus aeglefinus,2,8,D ,59.9517,0.0517,137,V   ,C ,689
1,NOR,58G2  ,GOV   ,110,13,2010,123.87,Melanogrammus aeglefinus,2,8,D ,60.1117,0.765,139,V   ,C ,724
1,NOR,58G2  ,GOV   ,110,19,2010,290.62,Melanogrammus aeglefinus,2,10,D ,60.015,2.72,105,V   ,C ,728
1,GFR,WAH3  ,GOV   ,100,58,2010,860,Melanogrammus aeglefinus,2,11,D ,59.137,-1.13,122,V   ,C ,652
1,GFR,WAH3  ,GOV   ,100,59,2010,420,Melanogrammus aeglefinus,2,12,D ,58.8707,0.2695,140,V   ,C ,621
1,SWE,ARG   ,GOV   ,60,21,2010,2,Melanogrammus aeglefinus,2,2,D ,56.9033,12.2607,26,V   ,C ,509
1,SWE,ARG   ,GOV   ,110,18,2010,733,Melanogrammus aeglefinus,2,1,D ,57.187,11.443,67,V   ,C ,541
1,SWE,ARG   ,GOV   ,110,35,2010,78,Melanogrammus aeglefinus,2,8,D ,57.8294,10.6359,104,V   ,C ,574
1,GFR,WAH3  ,GOV   ,100,15,2010,482,Melanogrammus aeglefinus,1,26,D ,55.8928,0.5992,84,V   ,C ,418
1,NOR,58G2  ,GOV   ,110,15,2010,1114,Melanogrammus aeglefinus,2,9,D ,59.55,1.0417,108,V   ,C ,691
1,GFR,WAH3  ,GOV   ,100,21,2010,2540,Melanogrammus aeglefinus,1,29,D ,57.7503,0.5715,105,V   ,C ,554
1,GFR,WAH3  ,GOV   ,100,22,2010,2090,Melanogrammus aeglefinus,1,29,D ,57.8482,1.2938,94,V   ,C ,555
1,NOR,58G2  ,GOV   ,110,18,2010,606,Melanogrammus aeglefinus,2,10,D ,59.6567,2.1267,115,V   ,C ,693
1,GFR,WAH3  ,GOV   ,100,23,2010,482,Melanogrammus aeglefinus,1,29,D ,58.1825,1.253,136,V   ,C ,589
1,GFR,WAH3  ,GOV   ,100,24,2010,184,Melanogrammus aeglefinus,1,30,D ,58.25,4.3162,166,V   ,C ,595
1,GFR,WAH3  ,GOV   ,100,30,2010,172,Melanogrammus aeglefinus,2,1,D ,58.3783,0.6532,149,V   ,C ,588
1,GFR,WAH3  ,GOV   ,100,36,2010,140,Melanogrammus aeglefinus,2,3,D ,59.6768,2.7758,119,V   ,C ,694
1,GFR,WAH3  ,GOV   ,100,35,2010,552,Melanogrammus aeglefinus,2,2,D ,59.2655,2.5245,131,V   ,C ,660
1,NOR,58G2  ,GOV   ,110,30,2010,1844,Melanogrammus aeglefinus,2,15,D ,58.8467,2.9633,120,V   ,C ,626
1,GFR,WAH3  ,GOV   ,100,16,2010,278,Melanogrammus aeglefinus,1,27,D ,56.111,0.4813,86,V   ,C ,451
1,NOR,58G2  ,GOV   ,110,31,2010,3994,Melanogrammus aeglefinus,2,15,D ,58.455,2.7917,100,V   ,C ,592
1,GFR,WAH3  ,GOV   ,100,48,2010,450,Melanogrammus aeglefinus,2,8,D ,60.7335,-0.6218,116,V   ,C ,755
1,SWE,ARG   ,GOV   ,110,23,2010,414,Melanogrammus aeglefinus,2,3,D ,58.6338,10.8391,82,V   ,C ,642
1,SWE,ARG   ,GOV   ,60,22,2010,64,Melanogrammus aeglefinus,2,2,D ,57.0204,12.2065,29,V   ,C ,543
1,SWE,ARG   ,GOV   ,110,24,2010,140,Melanogrammus aeglefinus,2,3,D ,58.5645,10.8884,74,V   ,C ,642
1,SWE,ARG   ,GOV   ,60,10,2010,569,Melanogrammus aeglefinus,1,28,D ,56.588,11.8248,33,V   ,C ,508
1,SWE,ARG   ,GOV   ,110,25,2010,228,Melanogrammus aeglefinus,2,3,D ,58.5141,10.8421,91,V   ,C ,642
1,SWE,ARG   ,GOV   ,60,26,2010,168,Melanogrammus aeglefinus,2,3,D ,58.4937,11.1253,55,V   ,C ,609
1,SWE,ARG   ,GOV   ,110,28,2010,950,Melanogrammus aeglefinus,2,4,D ,58.3601,10.8459,132,V   ,C ,608
1,SWE,ARG   ,GOV   ,60,34,2010,8,Melanogrammus aeglefinus,2,8,D ,57.8227,11.0494,48,V   ,C ,575
1,SWE,ARG   ,GOV   ,110,27,2010,924,Melanogrammus aeglefinus,2,3,D ,58.3028,10.9782,102,V   ,C ,608
1,SWE,ARG   ,GOV   ,60,29,2010,550,Melanogrammus aeglefinus,2,4,D ,58.2546,11.1677,60,V   ,C ,609
1,SWE,ARG   ,GOV   ,110,30,2010,104,Melanogrammus aeglefinus,2,4,D ,58.0884,11.0645,131,V   ,C ,609
1,SWE,ARG   ,GOV   ,60,31,2010,895,Melanogrammus aeglefinus,2,4,D ,57.8957,11.1754,62,V   ,C ,575
1,SWE,ARG   ,GOV   ,110,32,2010,1147,Melanogrammus aeglefinus,2,4,D ,57.8755,10.9939,74,V   ,C ,574
1,FRA,THA2  ,GOV   ,50,84,2010,368,Melanogrammus aeglefinus,2,11,D ,56.2948,-0.4723,72,V   ,C ,450
1,SWE,ARG   ,GOV   ,60,33,2010,484,Melanogrammus aeglefinus,2,5,D ,57.6728,11.3617,66,V   ,C ,575
1,NOR,58G2  ,GOV   ,60,41,2010,416,Melanogrammus aeglefinus,2,22,D ,57.2833,5.1583,54,V   ,C ,529
1,NOR,58G2  ,GOV   ,110,20,2010,74,Melanogrammus aeglefinus,2,10,D ,60.0583,3.1017,131,V   ,C ,729
1,GFR,WAH3  ,GOV   ,100,68,2010,17790,Melanogrammus aeglefinus,2,14,D ,58.8757,-2.311,85,V   ,C ,616
1,GFR,WAH3  ,GOV   ,100,13,2010,126,Melanogrammus aeglefinus,1,26,D ,56.2518,1.538,85,V   ,C ,454
1,SWE,ARG   ,GOV   ,110,46,2010,14,Melanogrammus aeglefinus,2,11,D ,57.979,9.8728,101,V   ,C ,572
1,SWE,ARG   ,GOV   ,60,11,2010,184,Melanogrammus aeglefinus,1,28,D ,56.7849,11.8823,44,V   ,C ,508
1,SWE,ARG   ,GOV   ,110,45,2010,54,Melanogrammus aeglefinus,2,11,D ,58.0714,9.8114,251,V   ,C ,606
1,SWE,ARG   ,GOV   ,110,44,2010,214,Melanogrammus aeglefinus,2,11,D ,58.0278,9.8618,147,V   ,C ,606
1,SWE,ARG   ,GOV   ,60,43,2010,2,Melanogrammus aeglefinus,2,11,D ,57.8975,9.8984,60,V   ,C ,572
1,SWE,ARG   ,GOV   ,110,40,2010,499,Melanogrammus aeglefinus,2,10,D ,57.7567,8.7268,215,V   ,C ,570
1,SWE,ARG   ,GOV   ,110,41,2010,2,Melanogrammus aeglefinus,2,11,D ,57.7458,10.1579,79,V   ,C ,573
1,GFR,WAH3  ,GOV   ,100,25,2010,564,Melanogrammus aeglefinus,1,30,D ,57.8592,4.3573,92,V   ,C ,561
1,GFR,WAH3  ,GOV   ,100,27,2010,342,Melanogrammus aeglefinus,1,31,D ,58.2503,3.4428,105,V   ,C ,593
1,GFR,WAH3  ,GOV   ,100,28,2010,148,Melanogrammus aeglefinus,1,31,D ,58.2037,2.6773,73,V   ,C ,592
1,GFR,WAH3  ,GOV   ,100,29,2010,1236,Melanogrammus aeglefinus,1,31,D ,58.6717,2.5215,106,V   ,C ,626
1,GFR,WAH3  ,GOV   ,100,26,2010,26,Melanogrammus aeglefinus,1,30,D ,57.6647,3.569,66,V   ,C ,560
1,GFR,WAH3  ,GOV   ,100,41,2010,2,Melanogrammus aeglefinus,2,6,D ,60.6393,3.0433,168,V   ,C ,763
1,SWE,ARG   ,GOV   ,60,1,2010,14,Melanogrammus aeglefinus,1,25,D ,57.5633,11.6199,46,V   ,C ,576
1,SWE,ARG   ,GOV   ,60,2,2010,44,Melanogrammus aeglefinus,1,25,D ,57.3997,11.3211,39,V   ,C ,541
1,SWE,ARG   ,GOV   ,60,3,2010,4,Melanogrammus aeglefinus,1,26,D ,56.2125,10.9619,20,V   ,C ,472
1,SWE,ARG   ,GOV   ,60,5,2010,2,Melanogrammus aeglefinus,1,26,D ,56.3515,11.9094,30,V   ,C ,474
1,SCO,SCO3  ,GOV   ,60,2,2010,508,Melanogrammus aeglefinus,1,27,N ,56.7093,-2.2252,60,V   ,C ,480
1,SCO,SCO3  ,GOV   ,60,36,2010,2516,Melanogrammus aeglefinus,2,10,D ,59.8038,-2.5602,87,V   ,C ,683
1,GFR,WAH3  ,GOV   ,100,17,2010,32,Melanogrammus aeglefinus,1,27,D ,56.695,0.834,90,V   ,C ,486
1,SWE,ARG   ,GOV   ,60,12,2010,20,Melanogrammus aeglefinus,1,28,D ,56.9221,11.6966,58,V   ,C ,508
1,NOR,58G2  ,GOV   ,60,43,2010,1.71,Melanogrammus aeglefinus,2,23,D ,56.875,4.1017,57,V   ,C ,493
1,GFR,WAH3  ,GOV   ,100,42,2010,46,Melanogrammus aeglefinus,2,6,D ,60.7063,2.6308,122,V   ,C ,762
1,SWE,ARG   ,GOV   ,60,13,2010,58,Melanogrammus aeglefinus,1,28,D ,57.0967,11.8318,54,V   ,C ,542
1,SWE,ARG   ,GOV   ,60,6,2010,6,Melanogrammus aeglefinus,1,26,D ,56.3675,12.2587,32,V   ,C ,475
1,SWE,ARG   ,GOV   ,60,7,2010,4,Melanogrammus aeglefinus,1,27,D ,55.773,12.8764,17,V   ,C ,442
1,NOR,58G2  ,GOV   ,60,42,2010,20,Melanogrammus aeglefinus,2,22,D ,57.2683,4.8167,57,V   ,C ,528
1,GFR,WAH3  ,GOV   ,100,60,2010,224,Melanogrammus aeglefinus,2,12,D ,59.0387,0.0778,141,V   ,C ,655
1,GFR,WAH3  ,GOV   ,100,52,2010,974,Melanogrammus aeglefinus,2,10,D ,59.7322,0.2735,124,V   ,C ,689
1,SWE,ARG   ,GOV   ,60,8,2010,100,Melanogrammus aeglefinus,1,27,D ,55.9394,12.6987,28,V   ,C ,442
1,GFR,WAH3  ,GOV   ,100,14,2010,144,Melanogrammus aeglefinus,1,26,D ,55.8888,1.1858,78,V   ,C ,419
1,SCO,SCO3  ,GOV   ,60,21,2011,2860,Melanogrammus aeglefinus,2,2,D ,57.7805,-0.901,95,V   ,C ,551
1,SCO,SCO3  ,GOV   ,60,5,2011,64,Melanogrammus aeglefinus,1,28,D ,56.212,-1.4925,60,V   ,C ,448
1,GFR,WAH3  ,GOV   ,100,26,2011,934,Melanogrammus aeglefinus,1,28,D ,59.7848,1.3807,113,V   ,C ,691
1,GFR,WAH3  ,GOV   ,100,37,2011,1144,Melanogrammus aeglefinus,2,1,D ,57.8282,-2.4807,89,V   ,C ,548
1,NOR,58G2  ,GOV   ,110,13,2011,2,Melanogrammus aeglefinus,2,15,D ,60.6167,3.0533,168,V   ,C ,763
1,NOR,58G2  ,GOV   ,110,25,2011,12,Melanogrammus aeglefinus,2,19,D ,59.7783,3.19,154,V   ,C ,695
1,FRA,THA2  ,GOV   ,50,68,2011,4,Melanogrammus aeglefinus,2,5,D ,54.715,0.7352,81,V   ,C ,350
1,GFR,WAH3  ,GOV   ,100,55,2011,62,Melanogrammus aeglefinus,2,10,D ,61.263,0.662,165,V   ,C ,792
1,GFR,WAH3  ,GOV   ,50,9,2011,6,Melanogrammus aeglefinus,1,23,D ,57.1427,4.6813,62,V   ,C ,528
1,NOR,58G2  ,GOV   ,110,42,2011,51.72,Melanogrammus aeglefinus,2,28,D ,59.3,0.5117,131,V   ,C ,656
1,SWE,MIM   ,GOV   ,60,6,2011,140,Melanogrammus aeglefinus,1,19,D ,58.33,10.9977,106,V   ,C ,608
1,GFR,WAH3  ,GOV   ,100,47,2011,338,Melanogrammus aeglefinus,2,7,D ,59.5817,-1.2502,109,V   ,C ,686
1,SCO,SCO3  ,GOV   ,60,22,2011,2130,Melanogrammus aeglefinus,2,3,D ,58.215,-2.4848,55,V   ,C ,582
1,SCO,SCO3  ,GOV   ,60,6,2011,244,Melanogrammus aeglefinus,1,28,D ,56.2887,-0.9792,70,V   ,C ,449
1,SCO,SCO3  ,GOV   ,60,43,2011,1852,Melanogrammus aeglefinus,2,11,D ,59.805,-2.1478,105,V   ,C ,684
1,GFR,WAH3  ,GOV   ,100,12,2011,50,Melanogrammus aeglefinus,1,24,D ,58.2345,4.356,166,V   ,C ,595
1,GFR,WAH3  ,GOV   ,100,27,2011,24,Melanogrammus aeglefinus,1,29,D ,59.273,0.5242,135,V   ,C ,656
1,NOR,58G2  ,GOV   ,110,26,2011,124,Melanogrammus aeglefinus,2,19,D ,59.6817,2.7717,117,V   ,C ,694
1,NOR,58G2  ,GOV   ,110,46,2011,44,Melanogrammus aeglefinus,3,3,D ,61.2317,0.4933,166,V   ,C ,791
1,FRA,THA2  ,GOV   ,50,54,2011,4,Melanogrammus aeglefinus,2,1,D ,56.2513,5.5001,60,V   ,C ,462
1,FRA,THA2  ,GOV   ,50,69,2011,284,Melanogrammus aeglefinus,2,6,D ,55.3741,-0.3231,70,V   ,C ,382
1,SWE,MIM   ,GOV   ,60,7,2011,22,Melanogrammus aeglefinus,1,19,D ,58.3228,10.845,137,V   ,C ,608
1,GFR,WAH3  ,GOV   ,100,38,2011,2,Melanogrammus aeglefinus,2,1,D ,57.9182,-3.2643,64,V   ,C ,546
1,GFR,WAH3  ,GOV   ,100,56,2011,54,Melanogrammus aeglefinus,2,10,D ,60.677,0.8975,154,V   ,C ,758
1,NOR,58G2  ,GOV   ,110,14,2011,152,Melanogrammus aeglefinus,2,16,D ,60.7133,2.6117,118,V   ,C ,762
1,SCO,SCO3  ,GOV   ,60,23,2011,1060,Melanogrammus aeglefinus,2,3,D ,58.1665,-3.094,60,V   ,C ,580
1,SCO,SCO3  ,GOV   ,60,7,2011,1966,Melanogrammus aeglefinus,1,28,D ,56.7708,-0.2965,80,V   ,C ,484
1,GFR,WAH3  ,GOV   ,100,13,2011,269,Melanogrammus aeglefinus,1,24,D ,57.856,4.3698,92,V   ,C ,561
1,GFR,WAH3  ,GOV   ,100,28,2011,2712,Melanogrammus aeglefinus,1,29,D ,59.3163,1.2375,114,V   ,C ,657
1,GFR,WAH3  ,GOV   ,50,11,2011,148,Melanogrammus aeglefinus,1,23,D ,57.0328,3.89,68,V   ,C ,526
1,NOR,58G2  ,GOV   ,110,27,2011,96,Melanogrammus aeglefinus,2,20,D ,57.9633,5.235,139,V   ,C ,563
1,FRA,THA2  ,GOV   ,50,56,2011,4,Melanogrammus aeglefinus,2,2,D ,55.5272,3.301,41,V   ,C ,423
1,FRA,THA2  ,GOV   ,50,70,2011,4,Melanogrammus aeglefinus,2,6,D ,55.4257,-1.0664,100,V   ,C ,380
1,FRA,THA2  ,GOV   ,50,57,2011,22,Melanogrammus aeglefinus,2,2,D ,55.6519,2.7703,64,V   ,C ,422
1,NOR,58G2  ,GOV   ,110,28,2011,125.45,Melanogrammus aeglefinus,2,20,D ,58.0467,4.8,119,V   ,C ,596
1,NOR,58G2  ,GOV   ,110,29,2011,50.32,Melanogrammus aeglefinus,2,20,D ,57.7017,4.3717,71,V   ,C ,561
1,FRA,THA2  ,GOV   ,50,59,2011,976,Melanogrammus aeglefinus,2,3,D ,55.6963,0.8523,79,V   ,C ,418
1,GFR,WAH3  ,GOV   ,100,48,2011,933,Melanogrammus aeglefinus,2,7,D ,59.7138,-0.5218,140,V   ,C ,687
1,GFR,WAH3  ,GOV   ,100,57,2011,992,Melanogrammus aeglefinus,2,11,D ,57.6795,1.3337,93,V   ,C ,555
1,GFR,WAH3  ,GOV   ,50,66,2011,6,Melanogrammus aeglefinus,2,15,D ,55.4812,1.625,70,V   ,C ,386
1,NOR,58G2  ,GOV   ,110,15,2011,48,Melanogrammus aeglefinus,2,16,D ,61.0217,2.45,138,V   ,C ,795
1,GFR,WAH3  ,GOV   ,100,15,2011,70,Melanogrammus aeglefinus,1,25,D ,58.2162,2.6632,73,V   ,C ,592
1,GFR,WAH3  ,GOV   ,100,29,2011,1920,Melanogrammus aeglefinus,1,29,D ,58.779,1.1442,111,V   ,C ,623
1,FRA,THA2  ,GOV   ,50,71,2011,198,Melanogrammus aeglefinus,2,6,D ,55.8624,-0.7281,79,V   ,C ,415
1,GFR,WAH3  ,GOV   ,100,40,2011,2334,Melanogrammus aeglefinus,2,2,D ,58.3975,-2.553,63,V   ,C ,581
1,GFR,WAH3  ,GOV   ,100,49,2011,1864,Melanogrammus aeglefinus,2,7,D ,59.7547,0.3335,123,V   ,C ,689
1,GFR,WAH3  ,GOV   ,100,58,2011,2558,Melanogrammus aeglefinus,2,11,D ,57.5765,0.591,88,V   ,C ,554
1,SWE,MIM   ,GOV   ,60,8,2011,220,Melanogrammus aeglefinus,1,19,D ,58.0663,10.7432,235,V   ,C ,608
1,SCO,SCO3  ,GOV   ,60,24,2011,14,Melanogrammus aeglefinus,2,3,D ,57.9267,-3.2945,60,V   ,C ,546
1,GFR,WAH3  ,GOV   ,100,14,2011,12,Melanogrammus aeglefinus,1,24,D ,57.6622,3.572,66,V   ,C ,560
1,SCO,SCO3  ,GOV   ,60,10,2011,1264,Melanogrammus aeglefinus,1,29,D ,56.5645,1.156,90,V   ,C ,487
1,NOR,58G2  ,GOV   ,110,17,2011,16,Melanogrammus aeglefinus,2,16,N ,60.69,1.5717,147,V   ,C ,760
1,GFR,WAH3  ,GOV   ,100,39,2011,7424,Melanogrammus aeglefinus,2,1,D ,58.2108,-3.1302,69,V   ,C ,580
1,SCO,SCO3  ,GOV   ,60,44,2011,638,Melanogrammus aeglefinus,2,11,D ,59.9632,-1.5755,120,V   ,C ,685
1,SWE,MIM   ,GOV   ,60,9,2011,611,Melanogrammus aeglefinus,1,20,D ,57.9598,9.819,104,V   ,C ,572
1,SWE,MIM   ,GOV   ,60,12,2011,6,Melanogrammus aeglefinus,1,20,D ,57.8963,9.8945,63,V   ,C ,572
1,SCO,SCO3  ,GOV   ,60,25,2011,970,Melanogrammus aeglefinus,2,3,D ,57.8327,-2.5873,80,V   ,C ,547
1,SCO,SCO3  ,GOV   ,60,26,2011,626,Melanogrammus aeglefinus,2,6,D ,58.8332,0.852,130,V   ,C ,622
1,SWE,MIM   ,GOV   ,60,1,2011,11,Melanogrammus aeglefinus,1,17,D ,58.2367,11.1795,64,V   ,C ,609
1,SCO,SCO3  ,GOV   ,60,8,2011,188,Melanogrammus aeglefinus,1,29,D ,57.215,0.1818,85,V   ,C ,519
1,SWE,MIM   ,GOV   ,60,10,2011,280,Melanogrammus aeglefinus,1,20,D ,58.0065,9.816,154,V   ,C ,606
1,SCO,SCO3  ,GOV   ,60,45,2011,1082,Melanogrammus aeglefinus,2,11,D ,60.0172,-1.5387,120,V   ,C ,719
1,GFR,WAH3  ,GOV   ,100,16,2011,118,Melanogrammus aeglefinus,1,25,D ,58.3702,3.4705,116,V   ,C ,593
1,GFR,WAH3  ,GOV   ,100,17,2011,124,Melanogrammus aeglefinus,1,25,D ,58.591,3.6623,152,V   ,C ,628
1,SWE,MIM   ,GOV   ,60,11,2011,286,Melanogrammus aeglefinus,1,11,D ,58.0603,9.7777,261,V   ,C ,606
1,SCO,SCO3  ,GOV   ,60,9,2011,2026,Melanogrammus aeglefinus,1,29,D ,56.8018,0.3905,80,V   ,C ,485
1,GFR,WAH3  ,GOV   ,100,18,2011,1814,Melanogrammus aeglefinus,1,26,D ,58.7697,2.6753,115,V   ,C ,626
1,GFR,WAH3  ,GOV   ,100,30,2011,152,Melanogrammus aeglefinus,1,30,D ,58.1838,1.2535,136,V   ,C ,589
1,SWE,MIM   ,GOV   ,60,4,2011,280,Melanogrammus aeglefinus,1,18,D ,58.5035,10.8378,97,V   ,C ,642
1,SWE,MIM   ,GOV   ,60,13,2011,26,Melanogrammus aeglefinus,1,24,D ,57.6647,11.3662,66,V   ,C ,575
1,SCO,SCO3  ,GOV   ,60,27,2011,676,Melanogrammus aeglefinus,2,6,D ,58.6792,1.1567,120,V   ,C ,623
1,SCO,SCO3  ,GOV   ,60,47,2011,722,Melanogrammus aeglefinus,2,12,D ,60.167,-1.7355,80,V   ,C ,719
1,GFR,WAH3  ,GOV   ,100,41,2011,24220,Melanogrammus aeglefinus,2,5,D ,58.8713,-2.3215,85,V   ,C ,616
1,NOR,58G2  ,GOV   ,60,30,2011,88,Melanogrammus aeglefinus,2,21,D ,57.29,2.5617,82,V   ,C ,524
1,FRA,THA2  ,GOV   ,50,60,2011,242,Melanogrammus aeglefinus,2,3,D ,55.8296,1.2244,80,V   ,C ,419
1,FRA,THA2  ,GOV   ,50,72,2011,6,Melanogrammus aeglefinus,2,7,D ,54.6062,-0.548,60,V   ,C ,347
1,FRA,THA2  ,GOV   ,50,73,2011,86,Melanogrammus aeglefinus,2,7,D ,54.7801,-0.3247,68,V   ,C ,348
