group,subgroup,species,min_depth,max_depth,location,longitude,latitude,survey_min,survey_max,season,ref_id,ref_W_to_E,total.hauls,count,std_min_depth,std_max_depth,std_log_min_depth,std_log_max_depth,BO_sstmean,BO_sstmax,BO_sstmin,BO_sstrange,BO_salinity,BO_chlomean,btemp,min_com_depth,max_com_depth,mean_com_depth,liter_d_range,grossaff,grossaff_range
chordata,fish,Pagellus acarne,44,101,balearic islands,3.4,40,44,745,spring,10,2,88,6,13.5,-252.1666667,0.541464947,-0.959358705,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,0,500,250,500,18.94,9.06
chordata,fish,Pagellus acarne,65,98,N aegean,26,40.5,63,401,all,8,10,24,6,34.5,-255.1666667,0.931662583,-0.989511743,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,0,500,250,500,18.94,9.06
chordata,fish,Pagellus acarne,16,200,levant,34.5,31.9,16,570,all,12,11,298,6,-14.5,-153.1666667,-0.470135965,-0.276161855,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,500,250,500,18.94,9.06
chordata,fish,Pagellus acarne,12,575,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-18.5,221.8333333,-0.757818037,0.779890819,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,500,250,500,18.94,9.06
chordata,fish,Pagellus bogaraveo,42,655,E ionian,20.9,38.4,28,735,spr/sum,4,8,241,6,-21.16666667,218,-0.355515364,0.715551173,20.10480022,26.44720001,14.67510014,11.77209988,38.51939964,0.229199997,14.94248943,150,700,425,550,19.03,8.75
chordata,fish,Pagellus bogaraveo,38,807,spain,1,39,25,800,spr/sum,1,1,1600,6,-25.16666667,370,-0.455598822,0.924239605,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,150,700,425,550,19.03,8.75
chordata,fish,Pagellus bogaraveo,72,570,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,6,8.833333333,133,0.183481137,0.576552298,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,150,700,425,550,19.03,8.75
chordata,fish,Pagellus bogaraveo,96,96,balearic islands,3.4,40,44,745,spring,10,2,88,6,32.83333333,-341,0.471163209,-1.204735871,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,150,700,425,550,19.03,8.75
chordata,fish,Pagellus bogaraveo,75,401,N aegean,26,40.5,63,401,all,8,10,24,6,11.83333333,-36,0.224303131,0.224877365,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,150,700,425,550,19.03,8.75
chordata,fish,Pagellus bogaraveo,56,93,levant,34.5,31.9,16,570,spr/sum,12,11,298,6,-7.166666667,-344,-0.067833291,-1.23648457,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,150,700,425,550,19.03,8.75
chordata,fish,Pagellus erythrinus,25,151,spain,1,39,25,800,spr/sum,1,1,1600,6,-4.75,-74.83333333,0.088280437,-0.215148991,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,300,150,300,19.24,9.66
chordata,fish,Pagellus erythrinus,10,283,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,6,-19.75,57.16666667,-0.828010294,0.41301807,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,300,150,300,19.24,9.66
chordata,fish,Pagellus erythrinus,44,101,balearic islands,3.4,40,44,745,spring,10,2,88,6,14.25,-124.8333333,0.653594247,-0.617308311,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,0,300,150,300,19.24,9.66
chordata,fish,Pagellus erythrinus,72,183,N aegean,26,40.5,63,401,all,8,10,24,6,42.25,-42.83333333,1.146070732,-0.022942675,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,0,300,150,300,19.24,9.66
chordata,fish,Pagellus erythrinus,16.5,102,levant,34.5,31.9,16,570,spr/sum,12,11,298,6,-13.25,-123.8333333,-0.327235007,-0.607456014,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,300,150,300,19.24,9.66
chordata,fish,Pagellus erythrinus,11,535,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-18.75,309.1666667,-0.732700115,1.04983792,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,300,150,300,19.24,9.66
chordata,fish,Pagrus pagrus,27,636,spain,1,39,25,800,spr/sum,1,1,1600,6,-3.833333333,447.1666667,0.126133583,1.632550368,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,250,125,250,25.24,14.5
chordata,fish,Pagrus pagrus,10,79,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,6,-20.83333333,-109.8333333,-0.86711819,-0.453200343,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,0,250,125,250,25.24,14.5
chordata,fish,Pagrus pagrus,44,44,balearic islands,3.4,40,44,745,spring,10,2,88,6,13.16666667,-144.8333333,0.614486351,-1.038458562,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,0,250,125,250,25.24,14.5
chordata,fish,Pagrus pagrus,75,98,N aegean,26,40.5,63,401,all,8,10,24,6,44.16666667,-90.83333333,1.14778483,-0.237680717,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,0,250,125,250,25.24,14.5
chordata,fish,Pagrus pagrus,17,93,levant,34.5,31.9,16,570,spr/sum,12,11,298,6,-13.83333333,-95.83333333,-0.336489939,-0.290048703,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,250,125,250,25.24,14.5
chordata,fish,Pagrus pagrus,12,183,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-18.83333333,-5.833333333,-0.684796634,0.386837957,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,0,250,125,250,25.24,14.5
crustacea,malacostraca,Pagurus alatus,75,542,malta,14.8,35.9,0,687,spr/sum,3,5,86,4,-232.75,-76.5,-0.786531835,-0.118032535,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,0,700,350,700,16.21,17.66
crustacea,malacostraca,Pagurus alatus,31,807,spain,1,39,25,800,spr/sum,1,1,1600,4,-276.75,188.5,-1.670032744,0.280025132,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,700,350,700,16.21,17.66
crustacea,malacostraca,Pagurus alatus,570,570,levant,34.5,31.9,200,570,aut,12,11,298,4,262.25,-48.5,1.241616413,-0.067662175,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,700,350,700,16.21,17.66
crustacea,malacostraca,Pagurus alatus,555,555,corsica,12,41.5,10,760,spr/sum,14,3,46,4,247.25,-63.5,1.214948166,-0.094330422,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,0,700,350,700,16.21,17.66
crustacea,malacostraca,Palinurus elephas,33,249,spain,1,39,25,800,spr/sum,1,1,1600,3,-34.33333333,71.33333333,-0.620597503,0.375758943,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,5,200,102.5,195,14.84,10.54
crustacea,malacostraca,Palinurus elephas,96,133,balearic islands,3.4,40,44,745,spring,10,2,88,3,28.66666667,-44.66666667,0.447243127,-0.251344826,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,5,200,102.5,195,14.84,10.54
crustacea,malacostraca,Palinurus elephas,73,151,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,5.666666667,-26.66666667,0.173354376,-0.124414117,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,5,200,102.5,195,14.84,10.54
crustacea,malacostraca,Parapenaeus longirostris,91,687,malta,14.8,35.9,0,687,spr/sum,3,5,86,6,-39.5,71.66666667,0.01455086,0.125904867,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,20,828,424,808,23.3,14.98
crustacea,malacostraca,Parapenaeus longirostris,58,741,spain,1,39,25,800,spr/sum,1,1,1600,6,-72.5,125.6666667,-0.435865636,0.2015712,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,20,828,424,808,23.3,14.98
crustacea,malacostraca,Parapenaeus longirostris,334,538,balearic islands,3.4,40,44,745,spring,10,2,88,6,203.5,-77.33333333,1.314832346,-0.118570865,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,20,828,424,808,23.3,14.98
crustacea,malacostraca,Parapenaeus longirostris,200,570,levant,34.5,31.9,200,570,aut,12,11,298,6,69.5,-45.33333333,0.80200872,-0.060793064,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,20,828,424,808,23.3,14.98
crustacea,malacostraca,Parapenaeus longirostris,82,445,corsica,12,41.5,10,760,spr/sum,14,3,46,6,-48.5,-170.3333333,-0.0895894,-0.308355143,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,20,828,424,808,23.3,14.98
crustacea,malacostraca,Parapenaeus longirostris,18,711,Ionian,17.5,38.5,10,4000,all,9,6,1841,6,-112.5,95.66666667,-1.605936889,0.160243005,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,20,828,424,808,23.3,14.98
crustacea,malacostraca,Paromola cuvieri,594,594,malta,14.8,35.9,0,687,spr/sum,3,5,86,4,126,-95.375,0.38355183,-0.14123769,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,10,1212,611,1202,18.05,18.52
crustacea,malacostraca,Paromola cuvieri,140,822.5,spain,1,39,25,800,spr/sum,1,1,1600,4,-328,133.125,-1.061685067,0.184231473,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,1212,611,1202,18.05,18.52
crustacea,malacostraca,Paromola cuvieri,538,706,balearic islands,3.4,40,44,745,spring,10,2,88,4,70,16.625,0.284531071,0.031498228,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,10,1212,611,1202,18.05,18.52
crustacea,malacostraca,Paromola cuvieri,600,635,corsica,12,41.5,10,760,spr/sum,14,3,46,4,132,-54.375,0.393602166,-0.074492011,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,10,1212,611,1202,18.05,18.52
crustacea,malacostraca,Pasiphaea multidentata,283,822.5,spain,1,39,25,800,spr/sum,1,1,1600,3,-114.3333333,105,-0.315494567,0.148580724,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,2000,1005,1990,10.55,24.76
crustacea,malacostraca,Pasiphaea multidentata,440,570,levant,34.5,31.9,200,570,aut,12,11,298,3,42.66666667,-147.5,0.125833263,-0.218131398,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,10,2000,1005,1990,10.55,24.76
crustacea,malacostraca,Pasiphaea multidentata,469,760,corsica,12,41.5,10,760,spr/sum,14,3,46,3,71.66666667,42.5,0.189661304,0.069550674,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,10,2000,1005,1990,10.55,24.76
crustacea,malacostraca,Pasiphaea sivado,87.75,799,spain,1,39,25,800,spr/sum,1,1,1600,3,-210.5,133.6666667,-1.014384283,0.193379663,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,0,871,435.5,871,16.38,20.04
crustacea,malacostraca,Pasiphaea sivado,440,570,levant,34.5,31.9,200,570,aut,12,11,298,3,141.75,-95.33333333,0.597898581,-0.144344922,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,0,871,435.5,871,16.38,20.04
crustacea,malacostraca,Pasiphaea sivado,367,627,corsica,12,41.5,10,760,spr/sum,14,3,46,3,68.75,-38.33333333,0.416485702,-0.049034742,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,0,871,435.5,871,16.38,20.04
chordata,fish,Peristedion cataphractum,125,620,malta,14.8,35.9,0,687,spr/sum,3,5,86,7,-20.71428571,43,0.27241901,0.085045557,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,50,848,449,798,25.01,11.81
chordata,fish,Peristedion cataphractum,47,571,spain,1,39,25,800,spr/sum,1,1,1600,7,-98.71428571,-6,-0.705747126,0.002715289,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,50,848,449,798,25.01,11.81
chordata,fish,Peristedion cataphractum,120,610,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,7,-25.71428571,33,0.231597015,0.068785037,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,50,848,449,798,25.01,11.81
chordata,fish,Peristedion cataphractum,69,706,balearic islands,3.4,40,44,745,spring,10,2,88,7,-76.71428571,129,-0.321788223,0.214941317,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,50,848,449,798,25.01,11.81
chordata,fish,Peristedion cataphractum,325,392,N aegean,26,40.5,63,401,all,8,10,24,7,179.2857143,-185,1.227930455,-0.373412081,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,50,848,449,798,25.01,11.81
chordata,fish,Peristedion cataphractum,320,570,levant,34.5,31.9,200,570,aut,12,11,298,7,174.2857143,-7,1.212426268,0.00096244,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,50,848,449,798,25.01,11.81
chordata,fish,Peristedion cataphractum,14,570,Ionian,17.5,38.5,10,4000,all,9,6,1841,7,-131.7142857,-7,-1.916837398,0.00096244,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,50,848,449,798,25.01,11.81
crustacea,malacostraca,Philocheras echinulatus,115,672,spain,1,39,25,800,spr/sum,1,1,1600,3,-143.6666667,64.66666667,-0.602049402,0.104329054,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,5,800,402.5,795,11.54,12.08
crustacea,malacostraca,Philocheras echinulatus,500,555,corsica,12,41.5,10,760,spr/sum,14,3,46,3,241.3333333,-52.33333333,0.867626568,-0.086961173,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,5,800,402.5,795,11.54,12.08
crustacea,malacostraca,Philocheras echinulatus,161,595,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,-97.66666667,-12.33333333,-0.265577166,-0.017367881,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,5,800,402.5,795,11.54,12.08
chordata,fish,Phycis blennoides,79,822.5,spain,1,39,25,800,spr/sum,1,1,1600,5,-15.7,176.2,-0.153751351,0.271076385,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,1200,605,1190,18.48,17.05
chordata,fish,Phycis blennoides,77,693,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,-17.7,46.7,-0.179393782,0.099757902,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,10,1200,605,1190,18.48,17.05
chordata,fish,Phycis blennoides,139,745,balearic islands,3.4,40,44,745,spring,10,2,88,5,44.3,98.7,0.411274729,0.172112121,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,10,1200,605,1190,18.48,17.05
chordata,fish,Phycis blennoides,100,401,N aegean,26,40.5,63,401,all,8,10,24,5,5.3,-245.3,0.081970982,-0.44731067,17.91116667,25.72733323,11.55133335,14.17600012,34.77541637,0.751416658,14.83532982,10,1200,605,1190,18.48,17.05
chordata,fish,Phycis blennoides,78.5,570,levant,34.5,31.9,16,570,all,12,11,298,5,-16.2,-76.3,-0.160100579,-0.095635737,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,10,1200,605,1190,18.48,17.05
chordata,fish,Phycis phycis,47,527,spain,1,39,25,800,spr/sum,1,1,1600,5,-17.2,152.2,-0.182207083,0.748745753,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,13,614,313.5,601,17.72,9.73
chordata,fish,Phycis phycis,115,532,S tyrrhenian,13.9,38.7,10,693,spr/sum,5,4,249,5,50.8,157.2,0.712577444,0.758188694,20.22981817,27.48236361,14.1264547,13.355909,37.88718172,0.167818181,14.2853549,13,614,313.5,601,17.72,9.73
chordata,fish,Phycis phycis,74,74,balearic islands,3.4,40,44,745,spring,10,2,88,5,9.8,-300.8,0.271710408,-1.214389702,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,13,614,313.5,601,17.72,9.73
chordata,fish,Phycis phycis,62,69,levant,34.5,31.9,16,570,spr/sum,12,11,298,5,-2.2,-305.8,0.0947797,-1.284348291,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,13,614,313.5,601,17.72,9.73
chordata,fish,Phycis phycis,23,672,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-41.2,297.2,-0.896860469,0.991803545,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,13,614,313.5,601,17.72,9.73
crustacea,malacostraca,Pisa armata,73,81,malta,14.8,35.9,0,687,spr/sum,3,5,86,3,24,-28,0.478311472,-0.273495534,20.51350021,26.77370014,15.07630005,11.6973999,37.83890038,0.145300001,14.25522861,10,700,355,690,17.26,17.43
crustacea,malacostraca,Pisa armata,27,138,spain,1,39,25,800,spr/sum,1,1,1600,3,-22,29,-0.516311104,0.259308996,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,10,700,355,690,17.26,17.43
crustacea,malacostraca,Pisa armata,47,108,Ionian,17.5,38.5,10,4000,all,9,6,1841,3,-2,-1,0.037999632,0.014186538,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,10,700,355,690,17.26,17.43
crustacea,malacostraca,Plesionika acanthonotus,113,822.5,spain,1,39,25,800,spr/sum,1,1,1600,3,-177.3333333,61,-0.786065053,0.079148376,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,190,1550,870,1360,22.88,14.34
crustacea,malacostraca,Plesionika acanthonotus,472,702,balearic islands,3.4,40,44,745,spring,10,2,88,3,181.6666667,-59.5,0.643526114,-0.079266703,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,190,1550,870,1360,22.88,14.34
crustacea,malacostraca,Plesionika acanthonotus,286,760,corsica,12,41.5,10,760,spr/sum,14,3,46,3,-4.333333333,-1.5,0.142538939,0.000118327,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,190,1550,870,1360,22.88,14.34
crustacea,malacostraca,Plesionika antigai,98,565,spain,1,39,25,800,spr/sum,1,1,1600,4,-82.75,25.25,-0.486000787,0.05725548,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,120,800,460,680,16.83,5.19
crustacea,malacostraca,Plesionika antigai,334,436,balearic islands,3.4,40,44,745,spring,10,2,88,4,153.25,-103.75,0.740172727,-0.201928008,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,120,800,460,680,16.83,5.19
crustacea,malacostraca,Plesionika antigai,184,500,corsica,12,41.5,10,760,spr/sum,14,3,46,4,3.25,-39.75,0.143967492,-0.064962153,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,120,800,460,680,16.83,5.19
crustacea,malacostraca,Plesionika antigai,107,658,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-73.75,118.25,-0.398139431,0.20963468,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,120,800,460,680,16.83,5.19
crustacea,malacostraca,Plesionika edwardsii,167,665,spain,1,39,25,800,spr/sum,1,1,1600,5,-70.6,96.8,-0.157664926,0.170695879,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,50,850,450,800,21.91,25.87
crustacea,malacostraca,Plesionika edwardsii,388,436,balearic islands,3.4,40,44,745,spring,10,2,88,5,150.4,-132.2,0.685346601,-0.251448918,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,50,850,450,800,21.91,25.87
crustacea,malacostraca,Plesionika edwardsii,320,570,levant,34.5,31.9,200,570,aut,12,11,298,5,82.4,1.8,0.492662257,0.0165452,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,50,850,450,800,21.91,25.87
crustacea,malacostraca,Plesionika edwardsii,260,501,corsica,12,41.5,10,760,spr/sum,14,3,46,5,22.4,-67.2,0.285022893,-0.11248506,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,50,850,450,800,21.91,25.87
crustacea,malacostraca,Plesionika edwardsii,53,669,Ionian,17.5,38.5,10,4000,all,9,6,1841,5,-184.6,100.8,-1.305366825,0.176692899,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,50,850,450,800,21.91,25.87
crustacea,malacostraca,Plesionika gigliolii,219,735,spain,1,39,25,800,spr/sum,1,1,1600,4,-19,48.75,-0.006826358,0.072087155,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,101,800,450.5,699,20.67,11.08
crustacea,malacostraca,Plesionika gigliolii,334,737,balearic islands,3.4,40,44,745,spring,10,2,88,4,96,50.75,0.415242905,0.074804548,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,101,800,450.5,699,20.67,11.08
crustacea,malacostraca,Plesionika gigliolii,286,600,corsica,12,41.5,10,760,spr/sum,14,3,46,4,48,-86.25,0.260093723,-0.130853689,19.28058322,25.85475032,13.85058339,12.00416668,37.42674987,0.212500001,14.10588751,101,800,450.5,699,20.67,11.08
crustacea,malacostraca,Plesionika gigliolii,113,673,Ionian,17.5,38.5,10,4000,all,9,6,1841,4,-125,-13.25,-0.668510269,-0.016038014,19.88266691,26.66058302,14.11508346,12.54550012,38.21675014,0.175250001,14.32066774,101,800,450.5,699,20.67,11.08
crustacea,malacostraca,Plesionika heterocarpus,97,655,E ionian,20.9,38.4,28,735,spr/sum,4,8,241,6,-47.16666667,25.5,-0.191528411,0.061245229,20.10480022,26.44720001,14.67510014,11.77209988,38.51939964,0.229199997,14.94248943,35,850,442.5,815,19.35,12.16
crustacea,malacostraca,Plesionika heterocarpus,47,719,spain,1,39,25,800,spr/sum,1,1,1600,6,-97.16666667,89.5,-0.916091788,0.154471351,19.46058337,26.56716665,13.94791659,12.61925006,37.4078331,0.227666667,13.30656366,35,850,442.5,815,19.35,12.16
crustacea,malacostraca,Plesionika heterocarpus,153,745,balearic islands,3.4,40,44,745,spring,10,2,88,6,8.833333333,115.5,0.264198532,0.189994211,19.36524995,26.4657499,13.69933343,12.76641671,37.54966609,0.210833332,13.32353926,35,850,442.5,815,19.35,12.16
crustacea,malacostraca,Plesionika heterocarpus,320,570,levant,34.5,31.9,200,570,aut,12,11,298,6,175.8333333,-59.5,1.002081606,-0.077753646,22.95920048,28.76300011,17.56889992,11.1941,39.08030052,0.287199996,14.9888751,35,850,442.5,815,19.35,12.16
